ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2022,2022-09-04,25,Estádio Antonio Accioly,Luiz Flávio de Oliveira ,7083,13000,Atlético-GO,Atlético-MG,Eduardo Baptista,Cuca,19,7,8750000,52200000,27.9,30.8,0,2,0,1,5,3,12,6,6,11,5,2,1,3,12,12,7,3
2022,2022-11-02,35,Estádio Antonio Accioly,Anderson Daronco,9090,13000,Atlético-GO,Santos,Eduardo Souza,Orlando Ribeiro,18,12,8400000,43100000,27.9,26.3,2,3,2,1,4,7,15,10,10,15,3,4,4,0,22,9,10,0
2022,2022-05-07,5,Estádio Raimundo Sampaio,Wilton Sampaio,14629,23018,Atlético-MG,América-MG,Antonio Mohamed,Vagner Mancini,3,10,54300000,7150000,28.7,30.5,1,2,0,1,11,3,7,22,22,6,7,7,3,3,23,12,9,1
2022,2022-05-30,8,Estádio Governador Magalhães Pinto,Jefferson Ferreira Moraes,31551,57018,Atlético-MG,Avaí FC,Antonio Mohamed,Eduardo Barroca,4,10,37700000,8250000,30.7,28.2,2,1,0,1,13,0,14,10,10,12,0,5,2,0,27,5,13,2
2022,2022-09-11,26,Estádio Governador Magalhães Pinto,Jean Pierre Goncalves Lima,34941,57018,Atlético-MG,RB Bragantino,Cuca,Maurício Barbieri,7,11,70000000,49700000,27.8,24.8,1,1,1,1,7,5,8,10,10,7,1,5,1,1,21,6,9,3
2022,2022-04-17,2,Estádio Beira-Rio,Flavio Rodrigues de Souza,31783,56000,Internacional,Fortaleza,Cauan Almeida,Juan Pablo Vojvoda,18,16,27650000,12150000,29.2,27.8,2,1,1,1,8,5,15,13,12,15,2,3,0,3,18,7,8,2
2022,2022-05-15,6,Estádio Beira-Rio,Braulio da Silva Machado,18482,56000,Internacional,Corinthians,Mano Menezes,Vítor Pereira,9,1,40900000,36300000,28.8,28.3,2,2,2,1,5,6,8,7,7,8,7,3,1,3,13,15,4,4
2022,2022-06-19,13,Estádio Beira-Rio,Savio Pereira Sampaio,26219,56000,Internacional,Botafogo,Mano Menezes,Luís Castro,3,14,41100000,25400000,28.9,26.8,2,3,2,1,7,2,13,13,12,12,3,5,5,3,18,10,8,3
2022,2022-10-27,34,Estádio Beira-Rio,Ramon Abatti,10544,56000,Internacional,Ceará SC,Mano Menezes,Lucho González,2,16,31300000,9200000,29.3,29.9,2,1,0,1,5,5,8,15,13,8,2,4,2,0,21,13,8,6
2022,2022-09-04,25,Estádio Nabi Abi Chedid,Raphael Claus,9685,13212,RB Bragantino,Palmeiras,Maurício Barbieri,Abel Ferreira,11,1,48200000,69300000,25.4,26.0,2,2,2,1,2,11,14,12,12,13,2,0,2,3,11,11,7,6
2022,2022-10-06,30,Estádio Nabi Abi Chedid,Jefferson Ferreira Moraes,2703,13212,RB Bragantino,Cuiabá-MT,Maurício Barbieri,Toni Oliveira,14,17,39200000,8550000,24.9,27.3,2,1,1,1,2,7,14,10,9,14,3,3,1,0,14,13,7,6
2022,2022-11-13,38,Estádio Nabi Abi Chedid,Bruno Arleu de Araújo,4706,13212,RB Bragantino,Fluminense,Marcinho,Fernando Diniz,14,3,38600000,32700000,24.4,27.4,0,1,0,1,4,9,16,15,14,15,3,4,5,0,13,8,6,4
2022,2022-10-17,32,Estádio Aderbal Ramos da Silva,Anderson Daronco,0,17800,Avaí FC,Fluminense,Lisca,Fernando Diniz,19,5,10550000,26600000,29.5,29.6,0,3,0,2,9,5,12,15,14,11,4,3,2,1,15,17,11,8
2022,2022-10-04,29,Estádio Olímpico Nilton Santos,Wilton Sampaio,16545,46931,Botafogo,Palmeiras,Luís Castro,Abel Ferreira,9,1,24600000,83500000,28.2,29.0,1,3,1,2,2,6,16,14,12,15,2,1,1,6,10,12,7,5
2022,2022-05-14,6,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira ,52139,60326,Ceará SC,Flamengo,Dorival Júnior,Paulo Sousa,12,15,8700000,89000000,27.0,28.9,2,2,1,2,7,3,18,22,20,18,2,2,4,0,15,11,4,3
2022,2022-07-30,20,Estádio Governador Plácido Castelo,Anderson Daronco,40912,60326,Ceará SC,Palmeiras,Marquinhos Santos,Abel Ferreira,12,1,9850000,87000000,29.6,27.7,1,2,0,2,6,5,14,11,10,13,5,6,0,5,12,16,2,5
2022,2022-09-04,25,Estádio Governador Plácido Castelo,Ramon Abatti,54505,60326,Fortaleza,Botafogo,Juan Pablo Vojvoda,Luís Castro,12,14,12350000,21100000,30.3,29.9,1,3,0,2,5,9,15,14,13,14,6,3,2,1,15,17,7,4
2022,2022-09-29,28,Estádio Governador Plácido Castelo,Flavio Rodrigues de Souza,46299,60326,Fortaleza,Flamengo,Juan Pablo Vojvoda,Dorival Júnior,14,4,17000000,54150000,28.2,26.5,3,2,1,2,7,3,15,15,15,15,1,5,3,0,20,7,6,3
2022,2022-05-22,7,Estádio Alfredo Jaconi ,Marcelo de Lima Henrique  ,5513,23726,Juventude,Palmeiras,Eduardo Baptista,Abel Ferreira,18,9,7580000,72700000,28.1,27.6,0,3,0,2,7,7,20,6,6,20,5,3,1,2,13,19,7,5
2022,2022-04-10,1,Allianz Parque,Caio Max Augusto Vieira,27100,43600,Palmeiras,Ceará SC,Abel Ferreira,Dorival Júnior,14,5,87200000,11050000,28.2,30.6,2,3,1,2,11,8,17,14,14,17,6,2,3,0,17,19,8,8
2022,2022-10-23,33,Arena Pantanal,Dyorgines Jose Padovani,8871,42968,Cuiabá-MT,Goiás,Toni Oliveira,Jair Ventura,17,13,8950000,12700000,29.1,27.0,1,2,0,2,6,4,11,16,16,9,1,3,2,5,24,5,12,1
2022,2022-06-09,10,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,16143,82238,Fluminense,Atlético-MG,Fernando Diniz,Antonio Mohamed,13,3,26550000,45400000,30.5,29.3,5,3,3,2,1,9,13,15,14,11,3,4,1,3,13,11,1,4
2022,2022-06-12,11,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira ,27859,82238,Fluminense,Atlético-GO,,,8,18,26850000,8100000,30.8,27.9,0,2,0,2,10,6,10,13,13,10,6,4,2,3,15,17,5,3
2022,2022-10-09,31,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,23324,82238,Fluminense,América-MG,Fernando Diniz,Vagner Mancini,3,9,33800000,5750000,28.3,30.1,0,2,0,2,8,7,8,18,18,8,6,10,4,4,22,18,4,7
2022,2022-07-24,19,Estádio Cícero Pompeu de Toledo,Caio Max Augusto Vieira,39393,72039,São Paulo,Goiás,Rogério Ceni,Jair Ventura,10,14,34700000,7430000,25.4,26.9,3,3,2,2,6,3,7,11,10,7,6,1,0,3,20,13,10,2
2022,2022-10-23,33,Estádio Raimundo Sampaio,Jean Pierre Goncalves Lima,9626,25000,América-MG,Flamengo,Vagner Mancini,Dorival Júnior,8,3,8300000,56900000,32.2,25.9,1,2,1,2,4,11,17,10,10,17,4,2,1,3,9,15,6,5
2022,2022-05-01,4,Estádio Major Antônio Couto Pereira,Raphael Claus,24622,40502,Coritiba FC,Fluminense,Gustavo Morínigo,Marcão,10,14,8800000,37300000,27.7,28.6,3,2,0,2,8,1,13,16,14,13,2,5,1,2,20,7,7,3
2022,2022-07-10,16,Estádio Major Antônio Couto Pereira,Bruno Arleu de Araújo,20235,40502,Coritiba FC,Juventude,Gustavo Morínigo,Umberto Louzer,12,19,6250000,5900000,27.2,28.6,2,2,0,2,11,7,19,11,9,18,4,0,0,0,19,15,10,5
2022,2022-09-20,27,Estádio Antonio Accioly,Edina Alves Batista,5185,13000,Atlético-GO,Internacional,Eduardo Baptista,Mano Menezes,19,2,7150000,27950000,27.4,28.4,1,2,0,2,10,2,19,13,10,18,2,3,0,1,19,13,13,7
2022,2022-10-06,30,Estádio Antonio Accioly,Anderson Daronco,6075,13000,Atlético-GO,Fluminense,Eduardo Souza,Fernando Diniz,19,3,7150000,34050000,27.4,28.9,3,2,1,2,12,5,16,13,12,16,3,7,4,1,29,13,12,4
2022,2022-06-26,14,Estádio Governador Magalhães Pinto,Jean Pierre Goncalves Lima,30003,57018,Atlético-MG,Fortaleza,Antonio Mohamed,Juan Pablo Vojvoda,4,19,52500000,11350000,26.7,28.5,3,2,0,2,1,3,14,15,14,13,1,4,1,0,17,8,9,3
2022,2022-07-21,18,Estádio Beira-Rio,Marcelo de Lima Henrique  ,32804,56000,Internacional,São Paulo,Mano Menezes,Rogério Ceni,4,9,23000000,22400000,28.9,25.2,3,3,3,2,4,3,11,10,10,11,1,4,3,4,15,8,7,4
2022,2022-10-09,31,Estádio Beira-Rio,Edina Alves Batista,31554,56000,Internacional,Goiás,Mano Menezes,Jair Ventura,2,13,28050000,12400000,27.4,27.2,4,2,2,2,6,6,15,23,21,14,6,7,0,0,20,16,5,6
2022,2022-04-10,1,Estádio Olímpico Nilton Santos,Wilton Sampaio,34344,46931,Botafogo,Corinthians,Luís Castro,Vítor Pereira,17,3,30500000,47050000,27.1,26.3,1,3,0,3,2,4,6,18,17,6,5,3,0,1,9,15,4,5
2022,2022-07-18,17,Estádio Raimundo Sampaio,Wagner do Nascimento Magalhães,1920,25000,América-MG,RB Bragantino,Vagner Mancini,Maurício Barbieri,15,11,6900000,43200000,29.4,24.3,0,3,0,3,10,4,8,18,17,7,2,4,2,1,25,16,14,7
2022,2022-11-05,36,Estádio Nabi Abi Chedid,Marcelo de Lima Henrique  ,2722,13212,RB Bragantino,América-MG,Maurício Barbieri,Vagner Mancini,13,9,40700000,7450000,24.9,31.5,1,4,1,3,5,3,17,9,7,17,4,3,3,1,13,13,6,2
2021,2021-06-06,2,Estádio Urbano Caldeira,Jean Pierre Goncalves Lima,0,20120,Santos,Ceará SC,Fernando Diniz,Guto Ferreira,20,3,32000000,7230000,26.4,27.0,3,1,1,1,4,1,18,19,17,16,2,2,1,3,15,6,6,1
2021,2021-06-13,3,Estádio Urbano Caldeira,Alexandre Vargas Tavares,0,20120,Santos,Juventude,Fernando Diniz,Marquinhos Santos,12,17,32000000,5150000,26.4,27.2,0,0,0,0,8,0,14,20,17,14,0,2,0,3,18,2,9,1
2021,2021-06-20,5,Estádio Urbano Caldeira,Savio Pereira Sampaio,0,20120,Santos,São Paulo,Fernando Diniz,Hernán Crespo,14,16,30900000,32200000,26.7,26.9,2,0,2,0,3,7,22,20,20,21,1,3,3,2,11,8,5,5
2021,2021-06-28,7,Estádio Urbano Caldeira,Bruno Arleu de Araújo,0,20120,Santos,Atlético-MG,Fernando Diniz,Cuca,10,8,31650000,33250000,25.7,28.7,2,0,0,0,4,6,20,16,15,20,3,4,1,4,11,11,3,6
2021,2021-07-01,8,Estádio Urbano Caldeira,Douglas Schwengber,0,20120,Santos,Sport Recife,Fernando Diniz,Umberto Louzer,7,17,29800000,7500000,26.2,27.9,0,0,0,0,7,1,11,19,18,11,2,1,1,3,14,8,9,4
2021,2021-07-07,10,Estádio Urbano Caldeira,Vinicius Gomes,0,20120,Santos,Athletico-PR,Fernando Diniz,Toni Oliveira,11,2,22200000,28450000,25.9,25.8,2,1,1,1,7,4,17,13,13,17,1,7,2,2,18,11,7,9
2021,2021-07-25,13,Estádio Urbano Caldeira,Leandro Pedro Vuaden,0,20120,Santos,Atlético-GO,Fernando Diniz,Eduardo Barroca,10,11,34600000,7650000,27.0,26.2,0,1,0,1,15,2,14,7,7,13,1,2,3,2,29,7,16,3
2021,2021-08-08,15,Estádio Urbano Caldeira,Flavio Rodrigues de Souza,0,20120,Santos,Corinthians,Fernando Diniz,Sylvinho,8,12,23500000,19150000,26.3,29.2,0,0,0,0,5,3,17,9,9,17,5,5,3,1,11,9,4,2
2021,2021-08-22,17,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,0,20120,Santos,Internacional,Fernando Diniz,Diego Aguirre,10,9,18300000,33550000,26.2,28.8,2,2,2,1,4,4,19,14,13,19,2,2,2,1,10,13,4,6
2021,2021-08-29,18,Estádio Urbano Caldeira,Braulio da Silva Machado,0,20120,Santos,Flamengo,Fernando Diniz,Renato Portaluppi,11,5,18000000,74850000,25.6,30.6,0,4,0,0,4,5,14,14,13,14,7,2,3,2,11,18,6,6
2021,2021-09-12,20,Estádio Urbano Caldeira,Paulo Cesar Zanovelli,0,20120,Santos,EC Bahia,Fábio Carille,Diego Dabove,15,16,18800000,8000000,27.0,29.3,0,0,0,0,5,1,16,20,20,15,3,1,0,0,10,13,6,7
2021,2021-10-28,23,Estádio Urbano Caldeira,Wilton Sampaio,6685,20120,Santos,Fluminense,Fábio Carille,Marcão,16,8,18450000,16050000,26.6,25.5,2,0,1,0,2,4,18,10,10,18,4,3,0,0,11,17,3,10
2021,2021-10-10,25,Estádio Urbano Caldeira,Bruno Arleu de Araújo,4165,20120,Santos,Grêmio,Fábio Carille,Luiz Felipe Scolari,15,17,18800000,35500000,27.2,28.4,1,0,0,0,9,3,14,25,25,13,3,4,1,1,13,8,5,3
2021,2021-10-23,28,Estádio Urbano Caldeira,Marcelo de Lima Henrique  ,6921,20120,Santos,América-MG,Fábio Carille,Marquinhos Santos,14,13,17850000,5400000,29.0,30.2,0,2,0,1,3,5,10,12,11,10,2,6,1,3,14,16,6,10
2021,2021-11-07,30,Estádio Urbano Caldeira,Raphael Claus,13165,20120,Santos,Palmeiras,Fábio Carille,Abel Ferreira,15,3,19350000,60500000,25.6,27.9,0,2,0,1,4,2,14,17,15,13,4,4,1,2,12,15,8,6
2021,2021-11-10,31,Estádio Urbano Caldeira,Leandro Pedro Vuaden,9443,20120,Santos,RB Bragantino,Fábio Carille,Maurício Barbieri,16,6,25350000,25900000,25.4,25.5,2,0,1,0,5,7,11,10,10,10,3,3,3,0,11,14,4,8
2021,2021-11-17,33,Estádio Urbano Caldeira,Paulo Cesar Zanovelli,11574,20120,Santos,Chapecoense,Fábio Carille,Felipe Endres,12,20,17450000,4330000,28.6,26.4,2,0,1,0,2,5,14,14,14,14,5,1,1,0,9,15,2,3
2021,2021-11-25,35,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,11313,20120,Santos,Fortaleza,Fábio Carille,Juan Pablo Vojvoda,13,5,29850000,11600000,25.2,28.4,2,0,0,0,6,4,15,15,13,14,2,3,3,5,15,11,7,6
2021,2021-12-10,38,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,12444,20120,Santos,Cuiabá-MT,,,11,15,25300000,7100000,25.2,29.3,1,1,0,1,6,4,17,15,15,15,2,4,0,1,13,8,4,2
2021,2021-11-24,2,Arena do Grêmio,Braulio da Silva Machado,0,60540,Grêmio,Flamengo,Vagner Mancini,Renato Portaluppi,14,7,27300000,33950000,28.8,26.8,2,2,0,0,5,4,14,14,13,14,4,5,2,1,18,12,8,5
2021,2021-06-13,3,Arena do Grêmio,Ricardo Marques Ribeiro ,0,60540,Grêmio,Athletico-PR,Tiago Nunes,Toni Oliveira,13,2,37350000,28750000,29.0,25.7,0,1,0,1,6,4,21,12,12,21,3,1,0,0,10,9,5,3
2021,2021-06-25,6,Arena do Grêmio,Caio Max Augusto Vieira,0,60540,Grêmio,Santos,Tiago Nunes,Fernando Diniz,16,10,35700000,32900000,28.1,26.5,2,2,2,1,7,1,21,14,14,20,1,4,2,2,19,6,5,3
2021,2021-06-28,7,Arena do Grêmio,Marcelo de Lima Henrique  ,0,60540,Grêmio,Fortaleza,Tiago Nunes,Juan Pablo Vojvoda,16,3,40700000,11600000,29.0,27.7,0,0,0,0,10,5,13,12,11,12,5,5,1,3,18,16,9,7
2021,2021-07-05,9,Arena do Grêmio,Marielson Alves Silva,0,60540,Grêmio,Atlético-GO,Tiago Nunes,Eduardo Barroca,18,10,51600000,7580000,28.3,25.8,0,1,0,0,11,7,16,9,8,15,4,4,2,4,21,10,11,1
2021,2021-07-10,11,Arena do Grêmio,Flavio Rodrigues de Souza,0,60540,Grêmio,Internacional,Luiz Felipe Scolari,Diego Aguirre,19,14,26700000,34950000,28.9,27.1,0,0,0,0,5,7,12,19,19,12,8,2,2,0,11,16,7,2
2021,2021-07-24,13,Arena do Grêmio,Alisson Sidnei Furtado,0,60540,Grêmio,América-MG,Luiz Felipe Scolari,Vagner Mancini,18,19,17700000,3380000,25.4,28.7,1,1,1,1,8,5,20,16,13,18,6,3,1,1,12,18,6,7
2021,2021-08-10,15,Arena do Grêmio,Marcelo de Lima Henrique  ,0,60540,Grêmio,Chapecoense,Luiz Felipe Scolari,Pintado,18,20,32700000,3780000,27.3,27.0,2,1,2,1,9,3,14,10,10,13,1,1,2,0,20,6,9,1
2021,2021-08-22,17,Arena do Grêmio,Caio Max Augusto Vieira,0,60540,Grêmio,EC Bahia,Luiz Felipe Scolari,Bruno Lopes,19,13,26300000,10050000,27.3,27.2,2,0,0,0,4,2,12,15,15,12,3,4,0,0,15,9,5,6
2021,2021-08-29,18,Arena do Grêmio,Ricardo Marques Ribeiro ,0,60540,Grêmio,Corinthians,Luiz Felipe Scolari,Sylvinho,17,7,31500000,19350000,25.7,29.0,0,1,0,0,6,4,17,7,7,16,0,2,0,0,11,6,8,3
2021,2021-09-12,20,Arena do Grêmio,Flavio Rodrigues de Souza,0,60540,Grêmio,Ceará SC,Luiz Felipe Scolari,Tiago Nunes,18,12,33500000,10230000,26.8,29.7,2,0,2,0,5,4,22,9,8,22,1,1,0,0,13,8,8,5
2021,2021-10-04,23,Arena do Grêmio,Felipe Fernandes,7147,60540,Grêmio,Sport Recife,Luiz Felipe Scolari,Gustavo Florentín,17,19,44800000,7100000,26.6,26.5,1,2,0,0,11,2,21,18,17,20,4,5,0,0,22,9,12,3
2021,2021-10-07,24,Arena do Grêmio,Wilton Sampaio,4931,60540,Grêmio,Cuiabá-MT,,,18,11,38000000,8000000,28.2,27.1,2,2,0,1,7,3,15,10,9,14,0,5,0,1,20,5,8,2
2021,2021-10-17,27,Arena do Grêmio,Marcelo de Lima Henrique  ,15129,60540,Grêmio,Juventude,Vagner Mancini,Marquinhos Santos,19,17,42150000,6800000,29.0,27.0,3,2,2,0,6,1,24,15,14,23,1,4,1,0,14,6,4,3
2021,2021-10-31,29,Arena do Grêmio,Savio Pereira Sampaio,14207,60540,Grêmio,Palmeiras,Vagner Mancini,Abel Ferreira,18,3,43000000,53100000,29.2,29.5,1,3,1,2,4,2,26,12,11,24,2,4,2,0,15,11,8,4
2021,2021-11-10,31,Arena do Grêmio,Vinicius Gonçalves Dias Araujo,0,60540,Grêmio,Fluminense,Vagner Mancini,Marcão,19,8,30800000,26400000,26.7,24.2,1,0,0,0,6,0,18,9,9,18,5,6,0,1,25,11,10,5
2021,2021-11-16,33,Arena do Grêmio,Caio Max Augusto Vieira,0,60540,Grêmio,RB Bragantino,Vagner Mancini,Maurício Barbieri,18,6,27800000,13350000,29.6,22.6,3,0,3,0,11,1,15,17,14,15,1,7,2,0,25,7,9,4
2021,2021-12-03,35,Arena do Grêmio,Savio Pereira Sampaio,9312,60540,Grêmio,São Paulo,Vagner Mancini,Rogério Ceni,18,14,34500000,40400000,29.9,26.9,3,0,1,0,6,0,17,13,13,16,1,4,0,1,17,5,6,3
2021,2021-12-10,38,Arena do Grêmio,Raphael Claus,33577,60540,Grêmio,Atlético-MG,Vagner Mancini,Cuca,18,1,34300000,31650000,28.0,26.3,4,3,3,2,3,9,15,11,11,15,4,0,1,0,7,13,2,2
2021,2021-05-30,1,Estádio Governador Roberto Santos,Bruno Arleu de Araújo,0,31000,EC Bahia,Santos,Dado Cavalcanti,Fernando Diniz,1,20,11400000,38000000,26.5,25.3,3,0,0,0,4,11,18,9,9,18,4,0,2,2,5,12,2,5
2021,2021-06-14,3,Estádio Governador Roberto Santos,Wagner do Nascimento Magalhães,0,31000,EC Bahia,Internacional,Dado Cavalcanti,Osmar Loss,4,18,11850000,33150000,26.1,26.3,0,1,0,1,6,5,14,16,16,14,3,3,2,2,14,6,9,2
2021,2021-06-20,5,Estádio Governador Roberto Santos,Bruno Arleu de Araújo,0,31000,EC Bahia,Corinthians,Dado Cavalcanti,Sylvinho,8,11,11850000,23250000,26.1,29.4,0,0,0,0,3,8,10,18,18,10,3,2,0,2,12,10,4,5
2021,2021-06-25,6,Arena Fonte Nova,Antonio Dib Moraes de Sousa,0,55000,EC Bahia,Athletico-PR,Dado Cavalcanti,Toni Oliveira,7,1,12050000,28750000,26.5,25.7,2,1,1,1,9,2,12,8,8,12,3,5,3,1,19,9,5,3
2021,2021-07-01,8,Estádio Governador Roberto Santos,Leo Simão Holanda,0,31000,EC Bahia,América-MG,Dado Cavalcanti,Vagner Mancini,5,20,9700000,6530000,28.1,31.0,3,4,1,2,8,4,5,8,8,5,4,3,3,5,20,16,8,5
2021,2021-07-07,10,Estádio Governador Roberto Santos,Douglas Marques Flores,0,31000,EC Bahia,Juventude,Dado Cavalcanti,Marquinhos Santos,6,12,9130000,7300000,28.2,28.1,1,0,0,0,3,2,19,19,18,17,3,1,1,3,8,9,5,5
2021,2021-07-18,12,Estádio Governador Roberto Santos,Wilton Sampaio,0,31000,EC Bahia,Flamengo,Dado Cavalcanti,Renato Portaluppi,6,7,11700000,70850000,28.0,30.4,0,5,0,2,4,3,18,8,7,15,5,3,0,2,11,16,5,4
2021,2021-08-01,14,Estádio Governador Roberto Santos,Jefferson Ferreira Moraes,0,31000,EC Bahia,Sport Recife,Dado Cavalcanti,Umberto Louzer,9,16,11130000,5680000,28.9,26.4,0,1,0,0,,,,,,,,,,,,,,
2021,2021-08-15,16,Estádio Governador Roberto Santos,Ricardo Marques Ribeiro ,0,31000,EC Bahia,Atlético-GO,Dado Cavalcanti,Eduardo Barroca,10,9,10200000,8900000,27.8,28.0,1,2,1,0,4,5,18,11,10,17,1,7,3,1,15,12,7,5
2021,2021-09-05,19,Estádio Governador Roberto Santos,Luiz Flávio de Oliveira ,0,31000,EC Bahia,Fortaleza,Diego Dabove,Juan Pablo Vojvoda,16,4,9250000,10450000,28.6,29.0,4,2,1,0,6,4,25,7,6,25,3,4,2,0,13,18,4,8
2021,2021-09-19,21,Estádio Governador Roberto Santos,Wilton Sampaio,0,31000,EC Bahia,RB Bragantino,Diego Dabove,Maurício Barbieri,16,5,6450000,26000000,29.5,24.0,1,1,0,0,4,2,16,13,13,14,4,2,0,0,13,15,6,5
2021,2021-10-28,23,Arena Fonte Nova,Antonio Dib Moraes de Sousa,11507,55000,EC Bahia,Ceará SC,Guto Ferreira,Tiago Nunes,18,11,11530000,9330000,27.8,29.9,1,1,0,0,8,5,19,13,13,19,3,6,0,2,13,9,4,3
2021,2021-10-13,26,Arena Fonte Nova,Ramon Abatti,4509,55000,EC Bahia,Palmeiras,Guto Ferreira,Abel Ferreira,17,3,11450000,61350000,27.7,28.9,0,0,0,0,14,5,22,13,13,21,2,5,3,1,17,9,5,5
2021,2021-10-25,28,Arena Fonte Nova,Wilton Sampaio,8058,55000,EC Bahia,Chapecoense,Guto Ferreira,Pintado,16,20,11550000,3630000,28.4,26.2,3,0,2,0,4,9,6,11,11,6,1,3,0,0,15,11,5,6
2021,2021-11-07,30,Arena Fonte Nova,Savio Pereira Sampaio,18178,55000,EC Bahia,São Paulo,Guto Ferreira,Rogério Ceni,16,12,11450000,40100000,27.8,28.0,1,0,0,0,11,6,11,18,16,11,3,3,4,4,15,8,4,2
2021,2021-12-02,32,Arena Fonte Nova,Flavio Rodrigues de Souza,29228,55000,EC Bahia,Atlético-MG,Guto Ferreira,Cuca,16,1,11350000,49200000,29.0,30.0,2,3,0,0,4,6,13,12,12,13,6,1,1,1,13,19,5,3
2021,2021-11-21,34,Arena Fonte Nova,Raphael Claus,19790,55000,EC Bahia,Cuiabá-MT,,,17,12,10850000,6800000,28.2,28.4,0,0,0,0,8,4,12,9,9,12,0,3,0,4,19,8,12,5
2021,2021-11-26,36,Arena Fonte Nova,Bruno Arleu de Araújo,30671,55000,EC Bahia,Grêmio,Guto Ferreira,Vagner Mancini,18,17,10750000,39400000,28.3,27.6,3,1,2,0,3,9,15,15,14,15,2,3,1,0,13,11,5,4
2021,2021-12-05,37,Arena Fonte Nova,Luiz Flávio de Oliveira ,26048,55000,EC Bahia,Fluminense,Guto Ferreira,Marcão,17,7,11350000,13100000,28.4,28.2,2,0,2,0,11,3,13,20,18,12,1,4,0,1,14,9,5,5
2021,2021-05-30,1,Estádio Jornalista Mário Filho,Anderson Daronco,0,78838,Flamengo,Palmeiras,Rogério Ceni,Abel Ferreira,7,18,81250000,61600000,30.5,27.9,1,0,0,0,3,4,25,21,21,25,4,8,0,3,14,12,3,6
2021,2021-06-13,3,Estádio Jornalista Mário Filho,Ramon Abatti,0,78838,Flamengo,América-MG,Rogério Ceni,Lisca,6,19,51200000,5130000,28.5,29.0,2,0,1,0,4,2,17,18,17,16,1,4,3,1,20,9,8,5
2021,2021-06-20,5,Estádio Jornalista Mário Filho,Braulio da Silva Machado,0,78838,Flamengo,RB Bragantino,Rogério Ceni,Maurício Barbieri,5,4,51200000,26400000,28.5,25.1,2,3,1,1,14,2,15,13,13,14,1,7,0,2,20,9,6,3
2021,2021-06-24,6,Estádio Jornalista Mário Filho,Anderson Daronco,0,78838,Flamengo,Fortaleza,Rogério Ceni,Juan Pablo Vojvoda,8,2,62200000,11200000,28.9,28.5,2,1,2,0,11,2,18,15,15,18,4,4,1,2,19,10,8,3
2021,2021-07-04,9,Neo Química Arena ,Luiz Flávio de Oliveira ,0,49208,Flamengo,Fluminense,Rogério Ceni,Roger Machado,5,13,47000000,17700000,27.9,27.5,0,1,0,0,6,5,11,15,15,10,4,4,0,2,21,11,9,3
2021,2021-07-11,11,Estádio Jornalista Mário Filho,Paulo Cesar Zanovelli,0,78838,Flamengo,Chapecoense,Maurício Souza,Jair Ventura,8,20,60550000,3980000,28.7,26.0,2,1,0,0,11,1,19,16,15,18,3,5,0,2,24,13,9,6
2021,2021-07-25,13,Estádio Jornalista Mário Filho,Felipe Fernandes,0,78838,Flamengo,São Paulo,Renato Portaluppi,Hernán Crespo,6,16,75800000,27550000,30.0,25.8,5,1,0,0,7,4,23,16,16,21,5,4,2,4,12,18,4,7
2021,2021-08-08,15,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,0,78838,Flamengo,Internacional,Renato Portaluppi,Diego Aguirre,5,14,72350000,34450000,30.9,27.7,0,4,0,2,7,2,9,15,15,9,1,7,1,0,11,9,4,3
2021,2021-08-15,16,Estádio General Sylvio Raulino de Oliveira,Raphael Claus,0,5000,Flamengo,Sport Recife,Renato Portaluppi,Umberto Louzer,5,15,66950000,5380000,29.3,26.2,2,0,1,0,6,2,14,11,9,11,3,8,2,0,17,4,7,1
2021,2021-11-06,19,Estádio Jornalista Mário Filho,Rodolpho Toski Marques,17717,78838,Flamengo,Atlético-GO,Renato Portaluppi,Eduardo Souza,3,7,68250000,8380000,29.4,27.4,2,0,1,0,9,7,10,15,15,9,2,5,4,2,23,10,8,4
2021,2021-09-20,21,Estádio Jornalista Mário Filho,Marielson Alves Silva,6446,78838,Flamengo,Grêmio,Renato Portaluppi,Luiz Felipe Scolari,2,18,67450000,40800000,29.0,26.4,0,1,0,1,2,4,16,17,17,14,4,1,2,0,9,11,6,5
